event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
LBN25747,"30 September 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh",Marjayoun,,"Deir Mimas",33.3025,35.5458,1,"National News Agency Lebanon",National,"On 30 September 2024, the Israeli military fired artillery shells in Deir Mimas (Marjayoun, Al Nabatieh). Fires broke out in the area. There were no casualties. This event is part of what the Israeli army called the 'new phase' of its war on Gaza, which has targeted several cities in Lebanon amid ongoing hostilities against Hezbollah.",0,,1728358497,1932
LBN25749,"30 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,South,Tyr,,Bourghliye,33.312,35.2406,1,"National News Agency Lebanon",National,"On 30 September 2024, Israeli warplanes carried out an airstrike on the outskirts of Bourghliye (Tyr, South). Casualties unknown. This event is part of what the Israeli army called the 'new phase' of its war on Gaza, which has targeted several cities in Lebanon amid ongoing hostilities against Hezbollah.",0,,1728358497,2411
LBN25751,"30 September 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh",Hasbeiya,,"Al Wazzani",33.2756,35.6228,1,"National News Agency Lebanon",National,"On 30 September 2024, the Israeli military fired artillery shells in Al Wazzani (Hasbeiya, Al Nabatieh) for more than two hours. There were no casualties. This event is part of what the Israeli army called the 'new phase' of its war on Gaza, which has targeted several cities in Lebanon amid ongoing hostilities against Hezbollah.",0,,1728358497,104
LBN25752,"30 September 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh",Marjayoun,,Marjayoun,33.3603,35.5911,1,"National News Agency Lebanon",National,"On 30 September 2024, the Israeli military fired artillery shells around the plains in Marjayoun (Marjayoun, Al Nabatieh) for more than two hours. Fires broke out near the airport. There were no casualties.This event is part of what the Israeli army called the 'new phase' of its war on Gaza, which has targeted several cities in Lebanon amid ongoing hostilities against Hezbollah.",0,,1728358497,5380
LBN25753,"30 September 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh",Marjayoun,,Khiyam,33.3278,35.6128,1,"National News Agency Lebanon",National,"On 30 September 2024, the Israeli military fired artillery shells in Khiyam (Marjayoun, Al Nabatieh) for more than two hours. There were no casualties. This event is part of what the Israeli army called the 'new phase' of its war on Gaza, which has targeted several cities in Lebanon amid ongoing hostilities against Hezbollah.",0,,1728358497,7111
LBN25755,"30 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,Bednayel,33.9189,36.0053,2,"National News Agency Lebanon",National,"On 30 September 2024, Israeli warplanes carried out an airstrike on the plains of Bednayel (Baalbek, Baalbek-Hermel). Casualties unknown. This event is part of what the Israeli army called the 'new phase' of its war on Gaza, which has targeted several cities in Lebanon amid ongoing hostilities against Hezbollah.",0,,1728358497,3846
LBN25756,"30 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,South,Sayda,,Daoudiyeh,33.4297,35.2988,1,"National News Agency Lebanon",National,"On 30 September 2024, Israeli warplanes carried out an airstrike in Daoudiyeh (Sayda, South) targeting an inhabited building. There were an unspecified number of injuries [assumed to be civilian]. This event is part of what the Israeli army called the 'new phase' of its war on Gaza, which has targeted several cities in Lebanon amid ongoing hostilities against Hezbollah.",0,,1728358497,660
LBN25758,"30 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,Zefta,33.4463,35.3944,2,"National News Agency Lebanon",National,"On 30 September 2024, at 7:30 pm, Israeli airplanes carried out an airstrike on the road between Marwanieh (Sayda, South) and Zefta (Al Nabatieh, Al Nabatieh). It caused the four-story 'Shouman' to collapse. Casualties unknown. This event is part of what the Israeli army called the 'new phase' of its war on Gaza, which has targeted several cities in Lebanon amid ongoing hostilities against Hezbollah.",0,,1728358497,4417
LBN25759,"30 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)","Fishers (Lebanon); Hezbollah",Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,Bekaa,Rashayya,,Rafid,33.5719,35.8169,1,"National News Agency Lebanon",National,"On 30 September 2024, Israeli warplanes carried out an airstrike in Rafid (Rashayya, Bekaa). 1 person was killed, 4 fishermen were injured. A house was destroyed. The IDf also announced that they targeted Hezbollah targets in the Bekaa valley. This event is part of what the Israeli army called the 'new phase' of its war on Gaza, which has targeted several cities in Lebanon amid ongoing hostilities against Hezbollah.",1,,1728358497,4127
LBN25761,"30 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","Civilians (Lebanon)",,Civilians,"External/Other forces-Civilians","Civilian targeting",422,"Middle East",Lebanon,"Al Nabatieh",Marjayoun,,"Ibl el Saqi",33.3567,35.6264,1,"National News Agency Lebanon",National,"On 30 September 2024, Israeli warplanes carried out an airstrike in Ibl el Saqi (Marjayoun, Al Nabatieh) targeting a house. There were an unspecified number of injuries [assumed to be civilian]. This event is part of what the Israeli army called the 'new phase' of its war on Gaza, which has targeted several cities in Lebanon amid ongoing hostilities against Hezbollah.",0,,1728358497,2694
LBN25762,"30 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,Taraiyya,33.9871,36.0089,1,"National News Agency Lebanon",National,"On 30 September 2024, Israeli warplanes carried out an airstrike in Taraiyya (Baalbek, Baalbek-Hermel) targeting a house. Casualties unknown. This event is part of what the Israeli army called the 'new phase' of its war on Gaza, which has targeted several cities in Lebanon amid ongoing hostilities against Hezbollah.",0,,1728358497,3104
LBN25764,"30 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,Mayfadoun,33.3472,35.4764,1,"National News Agency Lebanon",National,"On 30 September 2024, at around 6:05 pm, Israeli airplanes carried out airstrikes on the Naqawir neighborhood in Mayfadoun (Al Nabatieh, Al Nabatieh). Casualties unknown. This event is part of what the Israeli army called the 'new phase' of its war on Gaza, which has targeted several cities in Lebanon amid ongoing hostilities against Hezbollah.",0,,1728358497,4837
LBN25767,"30 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,Baalbek-Hermel,Baalbek,,Younine,34.0791,36.2747,1,"National News Agency Lebanon",National,"On 30 September 2024, Israeli warplanes carried out airstrikes on the outskirts of Younine (Baalbek, Baalbek-Hermel). Casualties unknown. This event is part of what the Israeli army called the 'new phase' of its war on Gaza, which has targeted several cities in Lebanon amid ongoing hostilities against Hezbollah.",0,,1728358497,2491
LBN25768,"30 September 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Israel (2022-)",,"External/Other forces","PFLP: Popular Front for the Liberation of Palestine","Civilians (Lebanon)","Political militia","Political militia-External/Other forces",,422,"Middle East",Lebanon,Beirut,Beirut,,"Beirut - Mousseitbeh",33.8786,35.4907,1,"National News Agency Lebanon",National,"On 30 September 2024, at around 1 am, Israeli warplanes carried out an airstrike in the Cola district, in a residential area, in Beirut - Mousseitbeh (Beirut). 4 people were killed, including 3 members of the Palestinian PFLP. 4 people were injured. This event is part of what the Israeli army called the 'new phase' of its war on Gaza, which has targeted several cities in Lebanon amid ongoing hostilities against Hezbollah.",4,,1728358497,120394
LBN25771,"30 September 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Israel (2022-)",,"External/Other forces",,,,"External/Other forces only",,422,"Middle East",Lebanon,"Al Nabatieh","Al Nabatieh",,"Mazraat Sardah",33.4351,35.4785,1,"National News Agency Lebanon",National,"On 30 September 2024, the Israeli military fired artillery shells around the plains, and near a water tank, in Mazraat Sardah (Al Nabatieh, Al Nabatieh) for more than two hours. There were no casualties. This event is part of what the Israeli army called the 'new phase' of its war on Gaza, which has targeted several cities in Lebanon amid ongoing hostilities against Hezbollah.",0,,1728358497,493
